"","text","favorited","favoriteCount","created","truncated","id","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"468","RT @Haver_Lisa: @PhillyDailyNews Some of these @SEPTA  changes make no sense.",FALSE,0,2022-11-29 15:31:18,FALSE,"1597614186343067648","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RedBearPhilly",1,TRUE,FALSE,NA,NA
"469","@PhillyDailyNews Some of these @SEPTA  changes make no sense.",FALSE,1,2022-11-29 15:30:22,FALSE,"1597613950463807489","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Haver_Lisa",1,FALSE,FALSE,NA,NA
"470","@Cocolh44 I give food and drink because it’s what I have on me. I don’t carry cash. I’ve also purchased rides for p… https://t.co/hCyJUWM4RA",FALSE,0,2022-11-29 15:29:39,TRUE,"1597613770301657088","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lisabringsjoy",0,FALSE,FALSE,NA,NA
"471","Septa-Bitten By The Serpent Of The Kingdom Of The Spirit(Deluxe)- Metal - 2022 #neuesalbum #musiknick  https://t.co/Ieu2jwPEPh",FALSE,0,2022-11-29 15:28:34,FALSE,"1597613496799301636","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","nickstefan",0,FALSE,FALSE,NA,NA
"472","Thanks for driving by me @SEPTA 😠 &amp; thanks illegally parked citizens of Philly for allowing that to happen 😤… bus s… https://t.co/01liF2FQaC",FALSE,0,2022-11-29 15:27:41,TRUE,"1597613273477971968","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TaylorTrash10",0,FALSE,FALSE,NA,NA
"473","The Westbound elevator at Millbourne for the Market Frankford Line is out of service.",FALSE,0,2022-11-29 15:24:01,FALSE,"1597612351481585664","<a href=""http://www.septa.org"" rel=""nofollow"">CCAM_MFL</a>","SEPTA_MFL",0,FALSE,FALSE,NA,NA
"474","Daily News |  Here’s what you should know about proposed changes in SEPTA’s Route 18 bus service https://t.co/acKJZblOs3",FALSE,0,2022-11-29 15:22:41,FALSE,"1597612017132752896","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","PhillyDailyNews",1,FALSE,FALSE,NA,NA
"475","@AWeisman1ceSaid @SEPTA_SOCIAL @SEPTAPHILLY @SEPTA i want this for ME!",FALSE,2,2022-11-29 15:16:35,FALSE,"1597610482571309058","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fifimcfae",0,FALSE,FALSE,NA,NA
"476","Daily News |  Here’s what you should know about proposed changes to SEPTA’s Route G bus https://t.co/Fzbvp4gdrI",FALSE,0,2022-11-29 15:15:08,FALSE,"1597610117070987267","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","PhillyDailyNews",0,FALSE,FALSE,NA,NA
"477","@SEPTA_SOCIAL @SEPTA Where can I find info on this project? Any website link like the bus revolution one?",FALSE,0,2022-11-29 15:11:10,FALSE,"1597609117153382400","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abhishekarghya",0,FALSE,FALSE,NA,NA
"478","https://t.co/7rxAzNAQo9 - Frankie Hardaway, 88, business owner, SEPTA's first female train operator",FALSE,0,2022-11-29 15:09:50,FALSE,"1597608780967157760","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","phillydragon",0,FALSE,FALSE,NA,NA
"479","Daily News |  Here’s what you should know about proposed changes to SEPTA’s popular Route 47 bus https://t.co/Y42BEIISMH",FALSE,0,2022-11-29 15:08:01,FALSE,"1597608325730160646","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","PhillyDailyNews",0,FALSE,FALSE,NA,NA
"480","@abhishekarghya @SEPTA @SEPTA is just an alert feed that doesn't respond. The project is still in progress and we a… https://t.co/L7gXQ3gEae",FALSE,1,2022-11-29 15:06:23,TRUE,"1597607913174040576","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"481","When will @SEPTA start providing real time information on its subway lines? There is still no info on its app, Goog… https://t.co/QDU8BI33JV",FALSE,0,2022-11-29 15:01:50,TRUE,"1597606767042920449","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abhishekarghya",0,FALSE,FALSE,NA,NA
"482","RT @NorristownGov: The Main/Markley intersection closes Friday night through Dec. 12. Please review the detours in and around that area. No…",FALSE,0,2022-11-29 14:52:19,FALSE,"1597604374356054016","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NASDSuper",1,TRUE,FALSE,NA,NA
"483","god this is so rock n roll https://t.co/qrZvyrUSDR",FALSE,1,2022-11-29 14:44:21,FALSE,"1597602370896429057","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","septa_lemore",0,FALSE,FALSE,NA,NA
"484","@AWeisman1ceSaid @SEPTAPHILLY @SEPTA 'Tis the season, Max...happy holidays! ^AS",FALSE,2,2022-11-29 14:41:52,FALSE,"1597601742837145601","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"485","There will be major route changes and the outright elimination of at least one bus route that services Bucks County… https://t.co/dPKbGcjXyy",FALSE,0,2022-11-29 14:30:09,TRUE,"1597598795604295682","<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","TheIntellNews",0,FALSE,FALSE,NA,NA
"486","There will be major route changes and the outright elimination of at least one bus route that services Bucks County… https://t.co/8nwfhA3thb",FALSE,0,2022-11-29 14:30:09,TRUE,"1597598795361144833","<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","CourierTimes",0,FALSE,FALSE,NA,NA
"487","BSL: Equipment issues have been resolved. Southbound trains are on the move with residual delays.",FALSE,0,2022-11-29 14:26:58,FALSE,"1597597993695416327","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"488","BSL: Equipment issues have been resolved. Southbound trains are on the move with residual delays.",FALSE,0,2022-11-29 14:26:58,FALSE,"1597597992760008704","<a href=""http://www.setpa.org"" rel=""nofollow"">CCAM_BSL</a>","SEPTA_BSL",0,FALSE,FALSE,NA,NA
"489","fucking rail workers, invading haiti… with democrats like these who needs republicans! https://t.co/eFIoBS5w8O",FALSE,3,2022-11-29 14:26:25,FALSE,"1597597856785125377","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","septa_lemore",0,FALSE,FALSE,NA,NA
"490","BSL: Southbound service is delayed at Walnut-Locust Station due to equipment issues.",FALSE,1,2022-11-29 14:24:00,FALSE,"1597597248577306624","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"491","BSL: Southbound service is delayed at Walnut-Locust Station due to equipment issues.",FALSE,0,2022-11-29 14:24:00,FALSE,"1597597247595839490","<a href=""http://www.setpa.org"" rel=""nofollow"">CCAM_BSL</a>","SEPTA_BSL",0,FALSE,FALSE,NA,NA
"492","Frankie Hardaway, SEPTA’s first female train operator, business owner, and expert seamstress, has died at 88… https://t.co/8S7k9DvVwh",FALSE,0,2022-11-29 14:20:10,TRUE,"1597596282646036480","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","maud_keen",0,FALSE,FALSE,NA,NA
"493","The Main/Markley intersection closes Friday night through Dec. 12. Please review the detours in and around that are… https://t.co/ahzP2XV5LV",FALSE,3,2022-11-29 14:18:34,TRUE,"1597595879158190080","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NorristownGov",1,FALSE,FALSE,NA,NA
"494","There are other good (if imperfect) examples across the rail modes:
•commuter/regional: Denver RTD, SEPTA's Central… https://t.co/lgo1TuqFRs",FALSE,24,2022-11-29 14:15:12,TRUE,"1597595034240835584","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RAILMag",2,FALSE,FALSE,NA,NA
"495","@jrh8371 Awesome Joason. ^EN",FALSE,0,2022-11-29 14:12:37,FALSE,"1597594383901130753","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"496","@GRMU99 Good answer. ^EN",FALSE,0,2022-11-29 14:11:51,FALSE,"1597594188933201921","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"497","follow my twitter KGarnida :)",FALSE,0,2022-11-29 14:11:07,FALSE,"1597594005356912641","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","septa_kevin",0,FALSE,FALSE,NA,NA
"498","RT @KeeleyFox29: WATCH: ANOTHER GUN CRIME ON @SEPTA  Two male teens robbed by two armed robbers.  @phillypolice alert public &amp; report it ha…",FALSE,0,2022-11-29 14:09:57,FALSE,"1597593710661079042","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeMal84",79,TRUE,FALSE,NA,NA
"499","@AM_00NN11 Ohh ok. Well I'm pretty sure it was the septa who recounted he was sexually harassing the women working… https://t.co/cc3qfeXAyO",FALSE,0,2022-11-29 14:04:19,TRUE,"1597592293758111744","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AtlantisFell",0,FALSE,FALSE,NA,NA
"500","Norristown: Train #3210 going to Elm St is operating 10 minutes late. Last at 30th St.",FALSE,0,2022-11-29 14:04:02,FALSE,"1597592224539283460","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"501","Norristown: Train #3210 going to Elm St is operating 10 minutes late. Last at 30th St.",FALSE,0,2022-11-29 14:04:02,FALSE,"1597592223599689730","<a href=""http://www.septa.org"" rel=""nofollow"">CCAM_NOR</a>","SEPTA_NOR",0,FALSE,FALSE,NA,NA
"502","@jaimemartorana No problem. This has been forwarded. Hope your day gets better! ^AS",FALSE,1,2022-11-29 14:02:25,FALSE,"1597591817725386752","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"503","SEPTA has approved ZeroEyes for a pilot program aimed at reducing the likelihood of gun violence on train platforms… https://t.co/8aag2uxeqQ",FALSE,0,2022-11-29 14:01:49,TRUE,"1597591665795104769","<a href=""https://app.sendible.com"" rel=""nofollow"">Sendible</a>","VistaToday",0,FALSE,FALSE,NA,NA
"504","@SEPTA_SOCIAL This was at 16th and Carpenter. Thank you!",FALSE,0,2022-11-29 14:00:04,FALSE,"1597591224177025024","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimemartorana",0,FALSE,FALSE,NA,NA
"505","@jaimemartorana Okay. We can forward this over to Supervision. What stop were you waiting at? ^AS",FALSE,0,2022-11-29 13:59:09,FALSE,"1597590996048650240","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"506","@TravisFuguet You're welcome. Have a good one. ^EN",FALSE,1,2022-11-29 13:58:57,FALSE,"1597590942290255873","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"507","@SEPTA_SOCIAL Nope. Next one was scheduled almost 15 mins later and there was no incoming bus in sight. The 8:33 wa… https://t.co/fubgDDAKjn",FALSE,0,2022-11-29 13:56:44,TRUE,"1597590385928601601","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimemartorana",0,FALSE,FALSE,NA,NA
"508","@jaimemartorana Hi Jaime, we're sorry to hear this. Was there another Route 2 soon behind it? ^AS",FALSE,0,2022-11-29 13:53:16,FALSE,"1597589515278876673","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"509","@AM_00NN11 Which part? The first part was recounted by the septa or maester. Was it not?",FALSE,0,2022-11-29 13:51:45,FALSE,"1597589131374239744","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AtlantisFell",0,FALSE,FALSE,NA,NA
"510","@SEPTA_SOCIAL during commuter rush hour a half-full north-bound #2 bus just blew past five potential passengers aft… https://t.co/chH2PrcpGo",FALSE,0,2022-11-29 13:51:07,TRUE,"1597588973085675520","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimemartorana",0,FALSE,FALSE,NA,NA
"511","@SEPTA_SOCIAL Okay thanks for the information! Wanna do a mall trip soon.",FALSE,0,2022-11-29 13:50:36,FALSE,"1597588844442177537","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TravisFuguet",0,FALSE,FALSE,NA,NA
"512","@janetbui16 @SEPTA Okay. I'd recommend using Next to Arrive. If the bus says ""canceled,"" it's canceled. If a bus sa… https://t.co/YNFlcqdgKN",FALSE,0,2022-11-29 13:49:50,TRUE,"1597588650740649986","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"513","If I can get ahold of like $25 to $30 for a SEPTA Key card and the funds to load onto it to get to NJ, and I leave… https://t.co/RS0bLQpJNu",FALSE,0,2022-11-29 13:47:11,TRUE,"1597587983200583680","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SciNiece",0,FALSE,FALSE,NA,NA
"514","@SEPTA_SOCIAL @SEPTA No, I use the “real time”",FALSE,0,2022-11-29 13:45:59,FALSE,"1597587681932111872","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janetbui16",0,FALSE,FALSE,NA,NA
"515","MFL: A train will express eastbound from 69th Street Transportation Center to 52nd Street Station as a line schedule adjustment.",FALSE,0,2022-11-29 13:45:13,FALSE,"1597587486489944064","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"516","MFL: A train will express eastbound from 69th Street Transportation Center to 52nd Street Station as a line schedule adjustment.",FALSE,0,2022-11-29 13:45:12,FALSE,"1597587485378465793","<a href=""http://www.septa.org"" rel=""nofollow"">CCAM_MFL</a>","SEPTA_MFL",0,FALSE,FALSE,NA,NA
"517","@janetbui16 @SEPTA Do you use Next to Arrive to track your bus on our official app? ^AS",FALSE,0,2022-11-29 13:44:48,FALSE,"1597587382362152960","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"518","RT @adamteterus: Been over a week with a big ol’ ladder blocking an exit at the Spring Garden @SEPTA station. 

This station is in such dis…",FALSE,0,2022-11-29 13:44:39,FALSE,"1597587344621998080","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","underservedphil",17,TRUE,FALSE,NA,NA
"519","@TravisFuguet Take route 95 from Fitzwatertown Rd &amp; Oklahoma Rd to the Gulph Mills Station then transfer to the 124/125 to KOP. ^EN",FALSE,0,2022-11-29 13:44:22,FALSE,"1597587272064450560","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"520","BSL: The scheduled 8:46 a.m. southbound express trip from Fern Rock Transportation Center is canceled.",FALSE,0,2022-11-29 13:43:05,FALSE,"1597586949807693824","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"521","BSL: The scheduled 8:46 a.m. southbound express trip from Fern Rock Transportation Center is canceled.",FALSE,0,2022-11-29 13:43:05,FALSE,"1597586948897574913","<a href=""http://www.setpa.org"" rel=""nofollow"">CCAM_BSL</a>","SEPTA_BSL",0,FALSE,FALSE,NA,NA
"522","@SEPTA_SOCIAL @SEPTA How do I see if the bus I specifically need is canceled ?",FALSE,0,2022-11-29 13:42:47,FALSE,"1597586876034318336","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janetbui16",0,FALSE,FALSE,NA,NA
"523","I was fucked up sleeping on septa tables turned niggas doing wayyyy BETTER ♻️💯",FALSE,0,2022-11-29 13:41:57,FALSE,"1597586666323333122","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","highqualityzhit",0,FALSE,FALSE,NA,NA
"524","RT @adamteterus: Been over a week with a big ol’ ladder blocking an exit at the Spring Garden @SEPTA station. 

This station is in such dis…",FALSE,0,2022-11-29 13:40:27,FALSE,"1597586286722060288","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MatthewLiberg",17,TRUE,FALSE,NA,NA
"525","@annabanana6116 Significant delays due to earlier equipment issues. Where are you waiting? ^EN",FALSE,0,2022-11-29 13:39:56,FALSE,"1597586160116764672","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"526","@adamteterus @TonyBrunoShow @SEPTA It’s called constant electing of people on the left and supporting their warped ideology.",FALSE,0,2022-11-29 13:39:21,FALSE,"1597586009709252614","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","toddcap",0,FALSE,FALSE,NA,NA
"527","RT @adamteterus: Been over a week with a big ol’ ladder blocking an exit at the Spring Garden @SEPTA station. 

This station is in such dis…",FALSE,0,2022-11-29 13:38:09,FALSE,"1597585711414538240","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TonyBrunoShow",17,TRUE,FALSE,NA,NA
"528","@SEPTA_SOCIAL Been waiting for the westbound El for 15 minutes. What’s up?!",FALSE,0,2022-11-29 13:37:54,FALSE,"1597585646641885184","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annabanana6116",0,FALSE,FALSE,NA,NA
"529","@SEPTA_SOCIAL what’s the best way to take SEPTA from Fitzwatertown and Moreland roads in Willow Grove to the King of Prussia Mall?",FALSE,0,2022-11-29 13:35:32,FALSE,"1597585051029753857","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TravisFuguet",0,FALSE,FALSE,NA,NA
"530","@janetbui16 @SEPTA Good morning, unfortunately the bus that was in the screenshot you took was not scheduled to tur… https://t.co/RUVt8k0IA0",FALSE,0,2022-11-29 13:34:44,TRUE,"1597584851498156034","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"531","@fortune_teIler @SEPTA @SEPTA is just an alert feed that doesn't respond. Sorry to hear this.  Please follow us &amp; s… https://t.co/5jgqfcUiU3",FALSE,0,2022-11-29 13:30:42,TRUE,"1597583833733496840","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"532","No luck getting the funds to get to MicroSci's appointment. Round trip would have run me between $25 and $30 depend… https://t.co/ppmoYnsD3k",FALSE,0,2022-11-29 13:30:30,TRUE,"1597583782793850880","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SciNiece",0,FALSE,FALSE,NA,NA
"533","@Johnny_Joe1979 Good morning, just an update that we were informed maintenance secured the light fixture. Thanks ag… https://t.co/Iwxw8tIuSZ",FALSE,1,2022-11-29 13:28:28,TRUE,"1597583271126499328","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"534","Sharon Hill Flood Mitigation Project is in effect until further notice. A single track on 102 line will be out of s… https://t.co/LhpGmwCtpt",FALSE,1,2022-11-29 13:27:39,TRUE,"1597583067866337281","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DC_TMA",0,FALSE,FALSE,NA,NA
"535","@JonasMcivitas this makes me effing CRAZY. which is saying something. about me and about SEPTA.",FALSE,0,2022-11-29 13:27:24,FALSE,"1597583003064373248","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PennyPuttanesca",0,FALSE,FALSE,NA,NA
"536","@SEPTA_SOCIAL @SEPTA @SEPTA @SEPTA_SOCIAL can you please tell how to see if stops are being being skipped so I don’… https://t.co/uGqis5Hnox",FALSE,0,2022-11-29 13:26:20,TRUE,"1597582735396466689","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janetbui16",0,FALSE,FALSE,NA,NA
"537","RT @ChescoChamber: This morning the CCCBI Government Affairs Committee hosted their monthly meeting, including a panel discussion on transp…",FALSE,0,2022-11-29 13:24:46,FALSE,"1597582342880923650","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mcmahonassoc",1,TRUE,FALSE,NA,NA
"538","RT @teacher2_why: FREYANASHIFA JAYAWARDANA🔥
@Freya_JKT48 
Joyland Festival (5-11-2022) : thread
#JoylandFestJKT https://t.co/skMy99ug71",FALSE,0,2022-11-29 13:23:23,FALSE,"1597581994489425920","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","27_septa",14,TRUE,FALSE,NA,NA
"539","RT @eibalkrm: Free @Freya_JKT48 https://t.co/u1s7kyWquU",FALSE,0,2022-11-29 13:21:59,FALSE,"1597581642826395649","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","27_septa",17,TRUE,FALSE,NA,NA
"540","SEPTA!! 
Why are there so many “equipment issues” every morning around 7:30 AM??
This happens at least 3 days a wee… https://t.co/hRtaP1ZsOF",FALSE,1,2022-11-29 13:19:22,TRUE,"1597580981984432129","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mkrull1",0,FALSE,FALSE,NA,NA
"541","@beckwoodworth @SEPTA You're welcome! ^KW",FALSE,0,2022-11-29 13:16:25,FALSE,"1597580238145425408","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"542","Rte 104: Due to operator unavailability, service is operating with delays.",FALSE,1,2022-11-29 13:16:15,FALSE,"1597580199343915008","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"543","Rte 104: Due to operator unavailability, service is operating with delays.",FALSE,0,2022-11-29 13:16:15,FALSE,"1597580198496591873","<a href=""http://www.septa.org"" rel=""nofollow"">CCAlertManagement</a>","SEPTA_Bus",0,FALSE,FALSE,NA,NA
"544","@dustindove @SEPTA aw man",FALSE,1,2022-11-29 13:15:50,FALSE,"1597580094645862400","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","beckwoodworth",0,FALSE,FALSE,NA,NA
"545","@SEPTA_SOCIAL @SEPTA thank you!",FALSE,0,2022-11-29 13:15:32,FALSE,"1597580018343112707","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","beckwoodworth",0,FALSE,FALSE,NA,NA
"546","Rte 48: Due to operator unavailability, service is operating with delays.",FALSE,2,2022-11-29 13:15:19,FALSE,"1597579965138100230","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"547","Rte 48: Due to operator unavailability, service is operating with delays.",FALSE,0,2022-11-29 13:15:19,FALSE,"1597579964207046657","<a href=""http://www.septa.org"" rel=""nofollow"">CCAlertManagement</a>","SEPTA_Bus",0,FALSE,FALSE,NA,NA
"548","@beckwoodworth @SEPTA @SEPTA is just an alert feed that doesn't respond. Still in planning and analysis phase. No s… https://t.co/OmVcrUU6BB",FALSE,2,2022-11-29 13:12:37,TRUE,"1597579283286966274","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"549","@beckwoodworth @SEPTA Not until mid next year, at the earliest",FALSE,1,2022-11-29 13:11:12,FALSE,"1597578925688983554","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dustindove",0,FALSE,FALSE,NA,NA
"550","@JoshShapiroPA What are you going to do about fixing SEPTA? Montgomery county officials have ran it into the ground… https://t.co/eb9KReC7bi",FALSE,8,2022-11-29 13:07:35,TRUE,"1597578015185469441","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Api91Test",0,FALSE,FALSE,NA,NA
"551","When does @SEPTA start its new Bus Revolution routes? I really want to try the new 79 route from Snyder to UCity.",FALSE,4,2022-11-29 13:04:52,FALSE,"1597577334135349249","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","beckwoodworth",0,FALSE,FALSE,NA,NA
"552","Doylestown: Train #6593 going to 30th St is operating 10 minutes late. Last at Pennbrook.",FALSE,1,2022-11-29 13:04:01,FALSE,"1597577121580343296","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"553","Doylestown: Train #6593 going to 30th St is operating 10 minutes late. Last at Pennbrook.",FALSE,0,2022-11-29 13:04:01,FALSE,"1597577120716410881","<a href=""http://www.septa.org"" rel=""nofollow"">CCAM_DOY</a>","SEPTA_DOY",0,FALSE,FALSE,NA,NA
"554","@SEPTA_MFL Ratio",FALSE,0,2022-11-29 13:02:33,FALSE,"1597576752238587904","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","therealstarker",0,FALSE,FALSE,NA,NA
"555","Media: Train #2305 going to Wawa is operating 10 minutes late. Last at Temple U.",FALSE,1,2022-11-29 13:02:02,FALSE,"1597576622126792714","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"556","Media: Train #2305 going to Wawa is operating 10 minutes late. Last at Temple U.",FALSE,0,2022-11-29 13:02:02,FALSE,"1597576621128564736","<a href=""http://www.septa.org"" rel=""nofollow"">CCAM_ELW</a>","SEPTA_MED",0,FALSE,FALSE,NA,NA
"557","@SEPTA_MFL This is to be expected every day all day",FALSE,0,2022-11-29 13:01:51,FALSE,"1597576575150862336","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","greensmkr",0,FALSE,FALSE,NA,NA
"558","Amtrak Advances Susquehanna River Rail Bridge Project - Railway Track &amp; Structures: https://t.co/cRRO3UE1zR #SEPTA… https://t.co/es7MiHaxYF",FALSE,0,2022-11-29 13:00:33,TRUE,"1597576246656901122","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MyTransitPhilly",0,FALSE,FALSE,NA,NA
"559","Catch up on the latest #SEPTA news: https://t.co/kkbHcAGn1j! #ISEPTAPHILLY #waytogo https://t.co/B1G5B85x1h",FALSE,0,2022-11-29 13:00:02,FALSE,"1597576115303813120","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","SEPTAPHILLY",0,FALSE,FALSE,NA,NA
